20220901224500,truck,88
20220901230000,bus,38
20220901230000,motorcycle,6
20220901230000,passenger,489
20220901230000,truck,83
20220901231500,bus,28
20220901231500,motorcycle,8
20220901231500,passenger,520
20220901231500,truck,75
20220901233000,bus,30
20220901233000,motorcycle,10
20220901233000,passenger,390
20220901233000,truck,54
20220901234500,bus,24
20220901234500,motorcycle,8
20220901234500,passenger,368
20220901234500,truck,56
20220902000000,bus,18
20220902000000,motorcycle,2
20220902000000,passenger,390
20220902000000,truck,68
20220902001500,bus,14
20220902001500,motorcycle,8
20220902001500,passenger,343
20220902001500,truck,69
20220902003000,bus,11
20220902003000,motorcycle,1
20220902003000,passenger,339
20220902003000,truck,79
20220902004500,bus,10
20220902004500,motorcycle,6
20220902004500,passenger,262
20220902004500,truck,58
20220902010000,bus,7
20220902010000,motorcycle,4
20220902010000,passenger,253
20220902010000,truck,49
20220902011500,bus,9
20220902011500,motorcycle,6
20220902011500,passenger,264
20220902011500,truck,44
20220902013000,bus,10
20220902013000,motorcycle,3
20220902013000,passenger,268
20220902013000,truck,45
20220902014500,bus,11
20220902014500,motorcycle,5
20220902014500,passenger,187
20220902014500,truck,32
20220902020000,bus,6
20220902020000,passenger,172
20220902020000,truck,28
20220902021500,bus,3
20220902021500,motorcycle,4
20220902021500,passenger,153
20220902021500,truck,34
20220902023000,bus,2
20220902023000,motorcycle,1
20220902023000,passenger,136
20220902023000,truck,33
20220902024500,bus,8
20220902024500,passenger,149
20220902024500,truck,49
20220902030000,bus,5
20220902030000,motorcycle,2
20220902030000,passenger,140
20220902030000,truck,29
20220902031500,bus,6
20220902031500,motorcycle,1
20220902031500,passenger,137
20220902031500,truck,36
20220902033000,motorcycle,2
20220902033000,passenger,152
20220902033000,truck,32
20220902034500,bus,5
20220902034500,motorcycle,3
20220902034500,passenger,123
20220902034500,truck,32
20220902040000,bus,6
20220902040000,motorcycle,2
20220902040000,passenger,130
20220902040000,truck,43
20220902041500,bus,7
20220902041500,motorcycle,2
20220902041500,passenger,154
20220902041500,truck,44
20220902043000,bus,5
20220902043000,motorcycle,1
20220902043000,passenger,164
20220902043000,truck,55
20220902044500,bus,13
20220902044500,motorcycle,2
20220902044500,passenger,209
20220902044500,truck,59
20220902050000,bus,19
20220902050000,motorcycle,3
20220902050000,passenger,274
20220902050000,truck,44
20220902051500,bus,23
20220902051500,motorcycle,4
20220902051500,passenger,380
20220902051500,truck,71
20220902053000,bus,37
20220902053000,motorcycle,6
20220902053000,passenger,421
20220902053000,truck,73
20220902054500,bus,63
20220902054500,motorcycle,4
20220902054500,passenger,525
20220902054500,truck,66
20220902060000,bus,49
20220902060000,motorcycle,7
20220902060000,passenger,639
20220902060000,truck,106
20220902061500,bus,52
20220902061500,motorcycle,6
20220902061500,passenger,647
20220902061500,truck,112
20220902063000,bus,71
20220902063000,motorcycle,3
20220902063000,passenger,870
20220902063000,truck,144
20220902064500,bus,56
20220902064500,motorcycle,7
20220902064500,passenger,835
20220902064500,truck,98
20220902070000,bus,75
20220902070000,motorcycle,6
20220902070000,passenger,893
20220902070000,truck,171
20220902071500,bus,46
20220902071500,motorcycle,3
20220902071500,passenger,931
20220902071500,truck,193
20220902073000,bus,47
20220902073000,motorcycle,5
20220902073000,passenger,1199
20220902073000,truck,231
20220902074500,bus,46
20220902074500,motorcycle,10
20220902074500,passenger,1140
20220902074500,truck,188
20220902080000,bus,41
20220902080000,motorcycle,3
20220902080000,passenger,1279
20220902080000,truck,170
20220902081500,bus,41
20220902081500,motorcycle,7
20220902081500,passenger,1208
20220902081500,truck,133
20220902083000,bus,49
20220902083000,motorcycle,7
20220902083000,passenger,1375
20220902083000,truck,183
20220902084500,bus,42
20220902084500,motorcycle,4
20220902084500,passenger,1194
20220902084500,truck,175
20220902090000,bus,52
20220902090000,motorcycle,6
20220902090000,passenger,1169
20220902090000,truck,172
20220902091500,bus,52
20220902091500,motorcycle,4
20220902091500,passenger,1109
20220902091500,truck,178
20220902093000,bus,56
20220902093000,motorcycle,6
20220902093000,passenger,1214
20220902093000,truck,156
20220902094500,bus,45
20220902094500,motorcycle,14
20220902094500,passenger,1139
20220902094500,truck,189
20220902100000,bus,61
20220902100000,motorcycle,14
20220902100000,passenger,1157
20220902100000,truck,174
20220902101500,bus,43
20220902101500,motorcycle,7
20220902101500,passenger,1096
20220902101500,truck,187
20220902103000,bus,46
20220902103000,motorcycle,11
20220902103000,passenger,1160
20220902103000,truck,207
20220902104500,bus,51
20220902104500,motorcycle,10
20220902104500,passenger,1142
20220902104500,truck,187
20220902110000,bus,56
20220902110000,motorcycle,18
20220902110000,passenger,1157
20220902110000,truck,206
20220902111500,bus,49
20220902111500,motorcycle,19
20220902111500,passenger,1067
20220902111500,truck,194
20220902113000,bus,53
20220902113000,motorcycle,30
20220902113000,passenger,1168
20220902113000,truck,193
20220902114500,bus,54
20220902114500,motorcycle,28
20220902114500,passenger,1063
20220902114500,truck,192
20220902120000,bus,56
20220902120000,motorcycle,24
20220902120000,passenger,1060
20220902120000,truck,194
20220902121500,bus,57
20220902121500,motorcycle,27
20220902121500,passenger,1016
20220902121500,truck,147
20220902123000,bus,54
20220902123000,motorcycle,38
20220902123000,passenger,1092
20220902123000,truck,144
20220902124500,bus,51
20220902124500,motorcycle,20
20220902124500,passenger,1131
20220902124500,truck,155
20220902130000,bus,59
20220902130000,motorcycle,21
20220902130000,passenger,1165
20220902130000,truck,142
20220902131500,bus,48
20220902131500,motorcycle,21
20220902131500,passenger,1111
20220902131500,truck,205
20220902133000,bus,46
20220902133000,motorcycle,27
20220902133000,passenger,1222
20220902133000,truck,134
20220902134500,bus,52
20220902134500,motorcycle,33
20220902134500,passenger,1249
20220902134500,truck,140
20220902140000,bus,54
20220902140000,motorcycle,24
20220902140000,passenger,1178
20220902140000,truck,182
20220902141500,bus,52
20220902141500,motorcycle,11
20220902141500,passenger,1130
20220902141500,truck,194
20220902143000,bus,55
20220902143000,motorcycle,26
20220902143000,passenger,1213
20220902143000,truck,181
20220902144500,bus,43
20220902144500,motorcycle,18
20220902144500,passenger,1266
20220902144500,truck,183
20220902150000,bus,55
20220902150000,motorcycle,20
20220902150000,passenger,1246
20220902150000,truck,167
20220902151500,bus,49
20220902151500,motorcycle,17
20220902151500,passenger,1290
20220902151500,truck,132
20220902153000,bus,51
20220902153000,motorcycle,14
20220902153000,passenger,1275
20220902153000,truck,138
20220902154500,bus,57
20220902154500,motorcycle,21
20220902154500,passenger,1246
20220902154500,truck,132
20220902160000,bus,55
20220902160000,motorcycle,18
20220902160000,passenger,1402
20220902160000,truck,155
20220902161500,bus,52
20220902161500,motorcycle,20
20220902161500,passenger,1254
20220902161500,truck,151
20220902163000,bus,60
20220902163000,motorcycle,20
20220902163000,passenger,1379
20220902163000,truck,147
20220902164500,bus,41
20220902164500,motorcycle,17
20220902164500,passenger,1317
20220902164500,truck,148
20220902170000,bus,42
20220902170000,motorcycle,31
20220902170000,passenger,1491
20220902170000,truck,127
20220902171500,bus,43
20220902171500,motorcycle,26
20220902171500,passenger,1239
20220902171500,truck,90
20220902173000,bus,40
20220902173000,motorcycle,19
20220902173000,passenger,1151
20220902173000,truck,147
20220902174500,bus,40
20220902174500,motorcycle,14
20220902174500,passenger,1083
20220902174500,truck,90
20220902180000,bus,38
20220902180000,motorcycle,16
20220902180000,passenger,941
20220902180000,truck,58
20220902181500,bus,21
20220902181500,motorcycle,15
20220902181500,passenger,756
20220902181500,truck,41
20220902183000,bus,19
20220902183000,motorcycle,5
20220902183000,passenger,534
20220902183000,truck,24
20220902184500,bus,6
20220902184500,motorcycle,5
20220902184500,passenger,210
20220902184500,truck,8
20220902190000,bus,4
20220902190000,motorcycle,5
20220902190000,passenger,157
20220902190000,truck,12
20220902191500,bus,37
20220902191500,motorcycle,20
20220902191500,passenger,921
20220902191500,truck,86
20220902193000,bus,61
20220902193000,motorcycle,31
20220902193000,passenger,1190
20220902193000,truck,125
20220902194500,bus,39
20220902194500,motorcycle,22
20220902194500,passenger,1086
20220902194500,truck,114
20220902200000,bus,45
20220902200000,motorcycle,32
20220902200000,passenger,1164
20220902200000,truck,120
20220902201500,bus,43
20220902201500,motorcycle,36
20220902201500,passenger,1095
20220902201500,truck,104
20220902203000,bus,41
20220902203000,motorcycle,26
20220902203000,passenger,1051
20220902203000,truck,121
20220902204500,bus,36
20220902204500,motorcycle,30
20220902204500,passenger,1008
20220902204500,truck,123
20220902210000,bus,54
20220902210000,motorcycle,25
20220902210000,passenger,1007
20220902210000,truck,119
20220902211500,bus,45
20220902211500,motorcycle,20
20220902211500,passenger,959
20220902211500,truck,131
20220902213000,bus,34
20220902213000,motorcycle,17
20220902213000,passenger,985
20220902213000,truck,123
20220902214500,bus,42
20220902214500,motorcycle,16
20220902214500,passenger,857
20220902214500,truck,99
20220902220000,bus,46
20220902220000,motorcycle,14
20220902220000,passenger,896
20220902220000,truck,106
20220902221500,bus,39
20220902221500,motorcycle,13
20220902221500,passenger,738
20220902221500,truck,89
20220902223000,bus,40
20220902223000,motorcycle,8
20220902223000,passenger,711
20220902223000,truck,91
20220902230000,bus,19
20220902230000,motorcycle,1
20220902230000,passenger,318
20220902230000,truck,41
20220902231500,bus,36
20220902231500,motorcycle,16
20220902231500,passenger,584
20220902231500,truck,96
20220902233000,bus,33
20220902233000,motorcycle,19
20220902233000,passenger,455
20220902233000,truck,78
20220902234500,bus,26
20220902234500,motorcycle,9
20220902234500,passenger,417
20220902234500,truck,72
20220903000000,bus,14
20220903000000,motorcycle,8
20220903000000,passenger,444
20220903000000,truck,78
