unix_time,vhcl_id,stdr_ymd,stdr_hm,stdr_ss,lon,lat,alt,spd,allowed_spd,agl,slp,vhcl_typ,from_inter_id,to_inter_id,dist2to_inter,turn_typ2to_inter,edge_grp_id,edge_id,lane_id,seg_id,nxt_inter_id,dist2nxt_inter,turn_typ2nxt_inter,nxt_inter_sig_st,nxt_inter_phs_no,que_all,que_200,que_200_500,que_500,tl
1660075200,bus_1660075200_1660075200_0,20220810,500,0,126.75623881065891,37.50513983530312,0.0,0.0,8.33,10.105583813557097,0.0,2,,,,,,,477754783_02_01_0,,,,,,,1,2,2,2,1.0
1660075838,bus_1660075200_1660075200_0,20220810,510,38,126.7644088314126,37.501758566223295,0.0,13.51763697495684,15.28,181.3861670552,0.0,2,,,0.0,,,:201278_1,:201278_1_0,:201278_1_0_002,,,,,,0,0,2,2,0.1153378943091072
1660075209,bus_1660075200_1660075200_1,20220810,500,9,126.76761440919032,37.496602684497866,0.0,0.0,13.89,190.90275793334828,0.0,2,,,,,,,477649588_0202_01_0,,,,,,,1,2,2,2,1.0
1660075736,bus_1660075200_1660075200_1,20220810,508,56,126.76722085822377,37.50419985982487,0.0,16.3763108519651,16.67,93.74298011025743,0.0,2,,,,,,,477752894_0101_02_4,,,,,,,0,2,2,2,0.0176178253170306
1660075218,bus_1660075200_1660075200_2,20220810,500,18,126.75389889078602,37.50566173852193,0.0,0.0,19.44,93.1798301198638,0.0,2,,,,,,,477767118_0102_02_0,,,,,,,1,2,2,2,1.0
1660075643,bus_1660075200_1660075200_2,20220810,507,23,126.7704175984295,37.50094086971563,0.0,6.109060242064297,13.89,158.67778489679455,0.0,2,,,,,,,477658274_01_0,,,,,,,0,2,2,2,0.5601828479435351
1660075226,bus_1660075200_1660075200_3,20220810,500,26,126.77146049307947,37.50381581457602,0.0,0.0,16.67,281.7245376674481,0.0,2,,,,,,,477706931_01_02_0,,,,,,,1,2,2,2,1.0
1660075906,bus_1660075200_1660075200_3,20220810,511,46,126.75901492106728,37.4997561989932,0.0,13.509611821230502,13.89,280.6507234568659,0.0,2,203035,201305,222.95,,203035_201305,477649560_01,477649560_01_0,477649560_01_0_005,,,,,,0,2,0,2,0.027385758010763
1660075235,bus_1660075200_1660075200_4,20220810,500,35,126.75568279069002,37.495153858553,0.0,0.0,19.44,13.819259465140425,0.0,2,,,,,,,477643154_02020102_01_0,,,,,,,1,2,2,2,1.0
1660076099,bus_1660075200_1660075200_4,20220810,514,59,126.75768220224504,37.50248014289101,0.0,0.0,19.44,13.054478438429616,0.0,2,201305,204920,27.85,,201305_204920,477648265_01_02,477648265_01_02_0,477648265_01_02_0_002,,,,,,1,1,2,2,1.0
1660075243,bus_1660075200_1660075200_5,20220810,500,43,126.77146049307947,37.50381581457602,0.0,0.0,16.67,281.7245376674481,0.0,2,,,,,,,477706931_01_02_0,,,,,,,1,2,2,2,1.0
1660076099,bus_1660075200_1660075200_5,20220810,514,59,126.76339894192375,37.50477785699898,0.0,0.0,11.11,281.64015989938,0.0,2,204809,204820,11.91,,204809_204820,477706392_02,477706392_02_3,477706392_02_3_001,,,,,,1,1,2,2,1.0
1660075252,bus_1660075200_1660075200_6,20220810,500,52,126.76758196790644,37.504925893036,0.0,0.0,16.67,191.14378941997984,0.0,2,,,,,,,477703841_01_0,,,,,,,1,2,2,2,1.0
1660076099,bus_1660075200_1660075200_6,20220810,514,59,126.756787733753,37.50026519333191,0.0,0.0,19.44,194.84656375374016,0.0,2,204920,201305,39.4,,204920_201305,477648264_0101_02,477648264_0101_02_3,477648264_0101_02_3_001,,,,,,1,1,2,2,1.0
1660075260,bus_1660075200_1660075260_0,20220810,501,0,126.7616020526408,37.49750125382088,0.0,0.0,13.89,182.97104560695217,0.0,2,,,,,,,477610003_0101_02_0,,,,,,,1,2,2,2,1.0
1660075447,bus_1660075200_1660075260_0,20220810,504,7,126.763865191884,37.504495313664265,0.0,10.30786170987412,16.67,100.520784313876,0.0,2,204820,204822,489.23,,204820_204822,477706260_02_02,477706260_02_02_0,477706260_02_02_0_001,,,,,,0,2,0,2,0.3816519670141499
1660075268,bus_1660075200_1660075260_1,20220810,501,8,126.76356592591812,37.50453375292449,0.0,0.0,16.67,108.71649511406784,0.0,2,,,,,,,477706260_02_02_0,,,,,,,1,2,2,2,1.0
1660076099,bus_1660075200_1660075260_1,20220810,514,59,126.75672730222998,37.50031170580053,0.0,0.0,19.44,194.86501583231583,0.0,2,204920,201305,39.4,,204920_201305,477648264_0101_02,477648264_0101_02_1,477648264_0101_02_1_001,,,,,,1,1,2,2,1.0
1660075275,bus_1660075200_1660075260_2,20220810,501,15,126.76265740405154,37.50257322111628,0.0,0.0,16.67,136.21934291988194,0.0,2,,,,,,,477604732_01_0,,,,,,,1,2,2,2,1.0
1660075435,bus_1660075200_1660075260_2,20220810,503,55,126.75880568413766,37.505186583159706,0.0,8.962426884239537,11.11,99.97907757451608,0.0,2,cluster_204796_205202,204820,37.5,,cluster_204796_205202_204820,477748652_01,477748652_01_0,477748652_01_0_002,,,,,,0,0,2,2,0.1933009105094925
1660075283,bus_1660075200_1660075260_3,20220810,501,23,126.75967962993184,37.50310261783059,0.0,0.0,13.89,100.80161823568952,0.0,2,,,,,,,477771614_01_0,,,,,,,1,2,2,2,1.0
1660076099,bus_1660075200_1660075260_3,20220810,514,59,126.7666237768712,37.49583495538703,0.0,0.0,13.89,100.64261786331264,0.0,2,201300,201329,100.82,,201300_201329,477610033_02_02,477610033_02_02_2,477610033_02_02_2_003,,,,,,1,1,2,2,1.0
1660075290,bus_1660075200_1660075260_4,20220810,501,30,126.7552755972475,37.50299103362462,0.0,0.0,13.89,101.60890464728048,0.0,2,,,,,,,477759062_01_02_0,,,,,,,1,2,2,2,1.0
1660075621,bus_1660075200_1660075260_4,20220810,507,1,126.75846343656052,37.505662906399685,0.0,9.324748125812038,13.89,15.948577541780235,0.0,2,,,0.0,,,477757554_01,477757554_01_3,477757554_01_3_001,,,,,,0,0,2,2,0.3286718411942377
1660075298,bus_1660075200_1660075260_5,20220810,501,38,126.77146049307947,37.50381581457602,0.0,0.0,16.67,281.7245376674481,0.0,2,,,,,,,477706931_01_02_0,,,,,,,1,2,2,2,1.0
1660076099,bus_1660075200_1660075260_5,20220810,514,59,126.76338073145524,37.50472205243571,0.0,0.0,11.11,281.70342766163697,0.0,2,204809,204820,11.91,,204809_204820,477706392_02,477706392_02_5,477706392_02_5_001,,,,,,1,1,2,2,1.0
1660075305,bus_1660075200_1660075260_6,20220810,501,45,126.76878589864532,37.50385848421358,0.0,0.0,11.11,100.84542602987636,0.0,2,,,,,,,477706439_02_0,,,,,,,1,2,2,2,1.0
1660076099,bus_1660075200_1660075260_6,20220810,514,59,126.76340802885292,37.50480581910432,0.0,0.0,11.11,281.6432589715606,0.0,2,204809,204820,11.91,,204809_204820,477706392_02,477706392_02_2,477706392_02_2_001,,,,,,1,1,2,2,1.0
1660075313,bus_1660075200_1660075260_7,20220810,501,53,126.76157819176905,37.49667161895145,0.0,0.0,13.89,314.9551584589468,0.0,2,,,,,,,477610002_01_0,,,,,,,1,2,2,2,1.0
1660075810,bus_1660075200_1660075260_7,20220810,510,10,126.7591789577464,37.505382085249806,0.0,19.360155731868,19.44,280.7940128586269,0.0,2,204820,cluster_204796_205202,85.16,,204820_cluster_204796_205202,477714244_02_01,477714244_02_01_3,477714244_02_01_3_002,,,,,,0,0,2,2,0.0041072154388889
1660075320,bus_1660075200_1660075320_0,20220810,502,0,126.75813571946762,37.50413409851284,0.0,0.0,13.89,13.09877830340548,0.0,2,,,,,,,477753312_0101_02_0,,,,,,,1,2,2,2,1.0
1660075690,bus_1660075200_1660075320_0,20220810,508,10,126.76681678663468,37.50281387240594,0.0,7.57827821421437,13.89,281.6482144983102,0.0,2,,,0.0,,,477649511_01,477649511_01_0,477649511_01_0_001,,,,,,0,0,2,2,0.4544076159672879
1660075329,bus_1660075200_1660075320_1,20220810,502,9,126.75596812505586,37.49623538862943,0.0,0.0,19.44,5.020838534016555,0.0,2,,,,,,,477643154_0202020102_01_0,,,,,,,1,2,2,2,1.0
1660076099,bus_1660075200_1660075320_1,20220810,514,59,126.75758249978468,37.5021577454333,0.0,0.0,19.44,14.283843109223842,0.0,2,,,,,,,:SN20220622164834B_5_0,,,,,,,1,2,2,2,1.0
1660075338,bus_1660075200_1660075320_2,20220810,502,18,126.7576493570893,37.4971120108336,0.0,0.0,16.67,223.10895789000529,0.0,2,,,,,,,477649543_02_0,,,,,,,1,2,2,2,1.0
1660076099,bus_1660075200_1660075320_2,20220810,514,59,126.75756250865784,37.502185628721776,0.0,0.0,19.44,18.28891984259791,0.0,2,201305,204920,47.64,,201305_204920,:SN20220622164834B_5,:SN20220622164834B_5_1,:SN20220622164834B_5_1_001,,,,,,1,1,2,2,1.0
1660075346,bus_1660075200_1660075320_3,20220810,502,26,126.75827737497632,37.50592158673732,0.0,0.0,13.89,191.2877161976958,0.0,2,,,,,,,477757552_01_0,,,,,,,1,2,2,2,1.0
1660076001,bus_1660075200_1660075320_3,20220810,513,21,126.76867690069572,37.50393147636584,0.0,16.18617617881857,16.67,100.87396089047746,0.0,2,204820,204822,80.48,,204820_204822,477714896_01,477714896_01_2,477714896_01_2_004,,,,,,0,0,2,2,0.0290236245459767
1660075355,bus_1660075200_1660075320_4,20220810,502,35,126.75615988844513,37.49700080595649,0.0,0.0,13.89,15.376735673218825,0.0,2,SN20220622161909J,201330,9.15,,SN20220622161909J_201330,477643153_02,477643153_02_0,477643153_02_0_001,,,,,,1,1,2,2,1.0
1660076099,bus_1660075200_1660075320_4,20220810,514,59,126.7683670929022,37.49950689271402,0.0,13.84093619786203,13.89,10.735451290943564,0.0,2,201306,201293,204.26,,201306_201293,477649578_02_02,477649578_02_02_0,477649578_02_02_0_006,,,,,,0,2,0,2,0.0035323111690404
1660075363,bus_1660075200_1660075320_5,20220810,502,43,126.76758196790644,37.504925893036,0.0,0.0,16.67,191.14378941997984,0.0,2,,,,,,,477703841_01_0,,,,,,,1,2,2,2,1.0
1660076099,bus_1660075200_1660075320_5,20220810,514,59,126.75946733398408,37.505402412137904,0.0,0.0011779367830017,19.44,280.79862312157024,0.0,2,,,,,,,477714244_02_01_1,,,,,,,1,2,2,2,0.9999394065440844
1660075372,bus_1660075200_1660075320_6,20220810,502,52,126.76144779709604,37.50516517637003,0.0,0.0,13.89,291.55517904906344,0.0,2,,,,,,,477715096_01_01_0,,,,,,,1,2,2,2,1.0
1660076099,bus_1660075200_1660075320_6,20220810,514,59,126.75765605417304,37.50328419775826,0.0,5.593510875099148,13.89,193.0645141703734,0.0,2,,,,,,,477744474_02_4,,,,,,,0,2,2,2,0.5972994330382183
1660075380,bus_1660075200_1660075380_0,20220810,503,0,126.75665433965438,37.50539168231413,0.0,0.0,16.67,115.0939861686653,0.0,2,,,,,,,477754785_0201_01_0,,,,,,,1,2,2,2,1.0
1660075634,bus_1660075200_1660075380_0,20220810,507,14,126.75540831076582,37.50311845761024,0.0,13.884932732172311,13.89,281.62340169625304,0.0,2,,,0.0,,,477759062_01_01,477759062_01_01_0,477759062_01_01_0_001,,,,,,0,0,2,2,0.0003648140984657
1660075400,bus_1660075200_1660075380_1,20220810,503,20,126.7613811639918,37.497205441910985,0.0,0.0,13.89,103.08696792571854,0.0,2,,,,,,,477655706_02_0,,,,,,,1,2,2,2,1.0
1660075451,bus_1660075200_1660075380_1,20220810,504,11,126.75712778783422,37.49614429815762,0.0,13.838610500106588,13.89,191.66106545737355,0.0,2,,,0.0,,,477649536_01,477649536_01_0,477649536_01_0_004,,,,,,0,0,2,2,0.0036997480124847
1660075420,bus_1660075200_1660075380_2,20220810,503,40,126.7688494273403,37.50417149567075,0.0,0.0,16.67,281.1749109997156,0.0,2,,,,,,,477714896_02_0,,,,,,,1,2,2,2,1.0
1660076099,bus_1660075200_1660075380_2,20220810,514,59,126.7600111816182,37.50530153762013,0.0,0.0540007880842207,19.44,280.73642030241786,0.0,2,,,,,,,477714244_01_01_1,,,,,,,1,2,2,2,0.9972221816829104
1660075440,bus_1660075200_1660075440_0,20220810,504,0,126.75623881065891,37.50513983530312,0.0,0.0,8.33,10.105583813557097,0.0,2,,,,,,,477754783_02_01_0,,,,,,,1,2,2,2,1.0
1660076099,bus_1660075200_1660075440_0,20220810,514,59,126.75685258666144,37.50011667427716,0.0,0.0,19.44,195.696180956534,0.0,2,204920,201305,9.08,,204920_201305,477605452_02,477605452_02_6,477605452_02_6_001,,,,,,1,1,2,2,1.0
1660075452,bus_1660075200_1660075440_1,20220810,504,12,126.76325914330924,37.5055002317114,0.0,0.0,13.89,189.4243130724838,0.0,2,,,,,,,477706911_01_01_0,,,,,,,1,2,2,2,1.0
1660076099,bus_1660075200_1660075440_1,20220810,514,59,126.75861429057368,37.50539023074722,0.0,0.0,13.89,270.6560298740809,0.0,2,204820,cluster_204796_205202,20.0,,204820_cluster_204796_205202,477765074_01,477765074_01_2,477765074_01_2_002,,,,,,1,1,2,2,1.0
1660075464,bus_1660075200_1660075440_2,20220810,504,24,126.75623881065891,37.50513983530312,0.0,0.0,8.33,10.105583813557097,0.0,2,,,,,,,477754783_02_01_0,,,,,,,1,2,2,2,1.0
1660076099,bus_1660075200_1660075440_2,20220810,514,59,126.75674764196748,37.50013856211128,0.0,0.0,19.44,195.6642405230688,0.0,2,204920,201305,9.08,,204920_201305,477605452_02,477605452_02_3,477605452_02_3_001,,,,,,1,1,2,2,1.0
1660075476,bus_1660075200_1660075440_3,20220810,504,36,126.75484611542343,37.50573508765882,0.0,0.0,13.89,87.61013531239749,0.0,2,,,,,,,477744390_01_0,,,,,,,1,2,2,2,1.0
1660075680,bus_1660075200_1660075440_3,20220810,508,0,126.75881316088616,37.50512742564675,0.0,13.407865624604748,13.89,59.767399197485446,0.0,2,SN20220622165521B,204820,257.97,,SN20220622165521B_204820,477706520_01,477706520_01_0,477706520_01_0_003,,,,,,0,2,0,2,0.0347108981566056
1660075488,bus_1660075200_1660075440_4,20220810,504,48,126.75900608146036,37.50512795794885,0.0,0.0,11.11,101.6194019049513,0.0,2,,,,,,,477714166_01_01_0,,,,,,,1,2,2,2,1.0
1660076099,bus_1660075200_1660075440_4,20220810,514,59,126.76867775885832,37.501634086290885,0.0,0.0,16.67,190.5296572240373,0.0,2,,,,,,,477604193_01_1,,,,,,,1,2,2,2,1.0
1660075500,bus_1660075200_1660075500_0,20220810,505,0,126.7561631659117,37.49701600817361,0.0,0.0,13.89,14.788602830383123,0.0,2,,,,,,,477605419_02_0,,,,,,,1,2,2,2,1.0
1660075903,bus_1660075200_1660075500_0,20220810,511,43,126.76145013303857,37.49725297607203,0.0,6.209477973794565,13.89,249.41962496910264,0.0,2,,,0.0,,,477655706_01,477655706_01_0,477655706_01_0_001,,,,,,0,0,2,2,0.5529533496188219
1660075520,bus_1660075200_1660075500_1,20220810,505,20,126.76671408784352,37.502740412110846,0.0,0.0,13.89,101.30386493411818,0.0,2,,,,,,,477649511_02_0,,,,,,,1,2,2,2,1.0
1660075984,bus_1660075200_1660075500_1,20220810,513,4,126.76658170053246,37.4958111788389,0.0,7.59679783631714,13.89,100.64261786331264,0.0,2,201300,201329,120.82,,201300_201329,477610033_02_02,477610033_02_02_1,477610033_02_02_1_002,,,,,,0,0,2,2,0.4530743098403788
1660075540,bus_1660075200_1660075500_2,20220810,505,40,126.77146049307947,37.50381581457602,0.0,0.0,16.67,281.7245376674481,0.0,2,,,,,,,477706931_01_02_0,,,,,,,1,2,2,2,1.0
1660076099,bus_1660075200_1660075500_2,20220810,514,59,126.76938768875624,37.50403911761104,0.0,0.0,11.11,279.96743633783524,0.0,2,SN20220622145059F,204822,20.0,,SN20220622145059F_204822,477714888_02,477714888_02_2,477714888_02_2_002,,,,,,1,1,2,2,1.0
1660075560,bus_1660075200_1660075560_0,20220810,506,0,126.75615988844513,37.49700080595649,0.0,0.0,13.89,15.376735673218825,0.0,2,SN20220622161909J,201330,9.15,,SN20220622161909J_201330,477643153_02,477643153_02_0,477643153_02_0_001,,,,,,1,1,2,2,1.0
1660076099,bus_1660075200_1660075560_0,20220810,514,59,126.76170455298993,37.49935058197039,0.0,0.0,13.89,100.77467905326796,0.0,2,201305,201301,80.0,,201305_201301,477649559_02,477649559_02_1,477649559_02_1_004,,,,,,1,1,2,2,1.0
1660075590,bus_1660075200_1660075560_1,20220810,506,30,126.7561631659117,37.49701600817361,0.0,0.0,13.89,14.788602830383123,0.0,2,,,,,,,477605419_02_0,,,,,,,1,2,2,2,1.0
1660075909,bus_1660075200_1660075560_1,20220810,511,49,126.76139936638371,37.49726135799349,0.0,6.853599302908405,13.89,276.4147155066581,0.0,2,,,0.0,,,477655706_01,477655706_01_0,477655706_01_0_001,,,,,,0,0,2,2,0.5065803237646938
1660075620,bus_1660075200_1660075620_0,20220810,507,0,126.75709892794944,37.50173617772283,0.0,0.0,19.44,193.3469913859905,0.0,2,,,,,,,477648264_020202_02_0,,,,,,,1,2,2,2,1.0
1660075998,bus_1660075200_1660075620_0,20220810,513,18,126.75631938292302,37.49878746555818,0.0,13.840810931855811,13.89,193.26856800504163,0.0,2,201305,201330,183.59,,201305_201330,477643149_010201_01,477643149_010201_01_1,477643149_010201_01_1_002,,,,,,0,0,2,2,0.0035413296000135
1660075745,bus_1660075200_1660075620_1,20220810,509,5,126.76793683541516,37.49577986673305,0.0,0.0,13.89,280.7810067720126,0.0,2,,,,,,,477604628_02_0,,,,,,,1,2,2,2,1.0
1660076099,bus_1660075200_1660075620_1,20220810,514,59,126.76766953490116,37.49578601290992,0.0,0.0,13.89,280.78100677201445,0.0,2,201622,201329,20.0,,201622_201329,477604628_02,477604628_02_1,477604628_02_1_002,,,,,,1,1,2,2,1.0
1660075640,bus_1660075200_1660075620_2,20220810,507,20,126.75526466351462,37.50559534182637,0.0,0.0,19.44,98.41211128220152,0.0,2,,,,,,,477771559_0201_01_0,,,,,,,1,2,2,2,1.0
1660076099,bus_1660075200_1660075620_2,20220810,514,59,126.75745500416198,37.502937148581466,0.0,0.0,13.89,193.06451417037545,0.0,2,cluster_204796_205202,204920,20.0,,cluster_204796_205202_204920,477744474_02,477744474_02_1,477744474_02_1_008,,,,,,1,1,2,2,1.0
1660075650,bus_1660075200_1660075620_3,20220810,507,30,126.75598551565535,37.50005584813314,0.0,0.0,16.67,98.70825820648456,0.0,2,,,,,,,477666532_0102_01_0,,,,,,,1,2,2,2,1.0
1660075904,bus_1660075200_1660075620_3,20220810,511,44,126.75538294899108,37.49527537683569,0.0,19.0085853023082,19.44,193.83099873067616,0.0,2,,,0.0,,,477643154_02020102_02,477643154_02020102_02_1,477643154_02020102_02_1_002,,,,,,0,0,2,2,0.0221921140787962
1660075660,bus_1660075200_1660075620_4,20220810,507,40,126.7568985707673,37.50106450248573,0.0,0.0,19.44,200.57837913266383,0.0,2,204920,201305,105.53,,204920_201305,477648264_020201_02,477648264_020201_02_0,477648264_020201_02_0_001,,,,,,1,1,2,2,1.0
1660076099,bus_1660075200_1660075620_4,20220810,514,59,126.75689330606204,37.50024501068793,0.0,0.0,19.44,194.8514570430769,0.0,2,204920,201305,39.4,,204920_201305,477648264_0101_02,477648264_0101_02_6,477648264_0101_02_6_001,,,,,,1,1,2,2,1.0
1660075670,bus_1660075200_1660075620_5,20220810,507,50,126.76966431686547,37.49838333039268,0.0,0.0,13.89,280.84923072562344,0.0,2,,,,,,,477649580_01_02_0,,,,,,,1,2,2,2,1.0
1660076099,bus_1660075200_1660075620_5,20220810,514,59,126.76859203922216,37.50076989122521,0.0,0.0,13.89,10.723376849886014,0.0,2,,,,,,,477649578_010101_02_1,,,,,,,1,2,2,2,1.0
1660075680,bus_1660075200_1660075680_0,20220810,508,0,126.76019041330964,37.50485285988045,0.0,0.0,13.89,191.3099324740828,0.0,2,,,0.0,,,477770958_0102_02,477770958_0102_02_0,477770958_0102_02_0_001,,,,,,1,1,2,2,1.0
1660076099,bus_1660075200_1660075680_0,20220810,514,59,126.76295042822773,37.50469822115087,0.0,0.0,13.89,102.354480317534,0.0,2,SN20220622162350A,204820,18.19,,SN20220622162350A_204820,477707013_02,477707013_02_2,477707013_02_2_001,,,,,,1,1,2,2,1.0
1660075690,bus_1660075200_1660075680_1,20220810,508,10,126.75666573660676,37.500230897511415,0.0,0.0,19.44,194.88124715667547,0.0,2,,,,,,,477605452_02_0,,,,,,,1,2,2,2,1.0
1660076099,bus_1660075200_1660075680_1,20220810,514,59,126.75664996182256,37.5001829043238,0.0,0.0,19.44,195.43001652947143,0.0,2,204920,201305,9.08,,204920_201305,477605452_02,477605452_02_0,477605452_02_0_001,,,,,,1,1,2,2,1.0
1660075700,bus_1660075200_1660075680_2,20220810,508,20,126.76356592591812,37.50453375292449,0.0,0.0,16.67,108.71649511406784,0.0,2,,,,,,,477706260_02_02_0,,,,,,,1,2,2,2,1.0
1660076099,bus_1660075200_1660075680_2,20220810,514,59,126.76363980956678,37.50472864702599,0.0,0.0,16.67,280.5207843138764,0.0,2,204809,204820,39.96,,204809_204820,477706260_02_01,477706260_02_01_4,477706260_02_01_4_002,,,,,,1,1,2,2,1.0
1660075710,bus_1660075200_1660075680_3,20220810,508,30,126.76297624832156,37.50348747869497,0.0,0.0,13.89,10.573890402189756,0.0,2,201276,204820,124.43,,201276_204820,477706926_0102_02,477706926_0102_02_0,477706926_0102_02_0_001,,,,,,1,1,2,2,1.0
1660075921,bus_1660075200_1660075680_3,20220810,512,1,126.7602533072896,37.50426118472755,0.0,13.856495656594635,13.89,280.6652916963846,0.0,2,,,0.0,,,477750630_01,477750630_01_1,477750630_01_1_010,,,,,,0,0,2,2,0.0024121197556058
1660075720,bus_1660075200_1660075680_4,20220810,508,40,126.76758196790644,37.504925893036,0.0,0.0,16.67,191.14378941997984,0.0,2,,,,,,,477703841_01_0,,,,,,,1,2,2,2,1.0
1660076099,bus_1660075200_1660075680_4,20220810,514,59,126.76377655189772,37.50482790833318,0.0,0.0,16.67,280.5372672254364,0.0,2,,,,,,,477706260_02_01_0,,,,,,,1,2,2,2,1.0
1660075730,bus_1660075200_1660075680_5,20220810,508,50,126.76159097767356,37.502265349385226,0.0,0.0,13.89,280.3004782781967,0.0,2,,,,,,,477649508_0202_01_0,,,,,,,1,2,2,2,1.0
1660076099,bus_1660075200_1660075680_5,20220810,514,59,126.75834642259228,37.50268400780188,0.0,0.3858307056376778,11.11,281.43544329081413,0.0,2,,,,,,,477656848_02_1,,,,,,,0,2,2,2,0.965271763668976
1660075740,bus_1660075200_1660075740_0,20220810,509,0,126.76126359753474,37.50172843348451,0.0,0.0,13.89,10.550827792100876,0.0,2,,,,,,,477655738_02_0,,,,,,,1,2,2,2,1.0
1660075921,bus_1660075200_1660075740_0,20220810,512,1,126.76442395300316,37.50203563889012,0.0,9.056925198994575,16.67,188.86515877292223,0.0,2,201277,201293,415.08,,201277_201293,477604168_01,477604168_01_0,477604168_01_0_001,,,,,,0,2,0,2,0.4566931494304395
1660075750,bus_1660075200_1660075740_1,20220810,509,10,126.76158014286884,37.504809373880086,0.0,0.0,13.89,100.8432252632858,0.0,2,,,,,,,477715088_02_02_0,,,,,,,1,2,2,2,1.0
1660076099,bus_1660075200_1660075740_1,20220810,514,59,126.75976494748862,37.505333914497946,0.0,0.0070285174808991,19.44,280.73642030241353,0.0,2,204820,cluster_204796_205202,134.74,,204820_cluster_204796_205202,477714244_01_01,477714244_01_01_1,477714244_01_01_1_002,,,,,,1,1,2,2,0.9996384507468672
1660075760,bus_1660075200_1660075740_2,20220810,509,20,126.77146049307947,37.50381581457602,0.0,0.0,16.67,281.7245376674481,0.0,2,,,,,,,477706931_01_02_0,,,,,,,1,2,2,2,1.0
1660076099,bus_1660075200_1660075740_2,20220810,514,59,126.76977377230534,37.50402006657372,0.0,0.0,16.67,280.906055210186,0.0,2,SN20220622145059F,204822,66.66,,SN20220622145059F_204822,477714892_01,477714892_01_1,477714892_01_1_006,,,,,,1,1,2,2,1.0
1660075772,bus_1660075200_1660075740_3,20220810,509,32,126.77146049307947,37.50381581457602,0.0,0.0,16.67,281.7245376674481,0.0,2,,,,,,,477706931_01_02_0,,,,,,,1,2,2,2,1.0
1660076099,bus_1660075200_1660075740_3,20220810,514,59,126.76948326716038,37.50396936385093,0.0,0.0,11.11,280.16079392163977,0.0,2,,,,,,,477714888_02_4,,,,,,,1,2,2,2,1.0
1660075780,bus_1660075200_1660075740_4,20220810,509,40,126.75568279069002,37.495153858553,0.0,0.0,19.44,13.819259465140425,0.0,2,,,,,,,477643154_02020102_01_0,,,,,,,1,2,2,2,1.0
1660076099,bus_1660075200_1660075740_4,20220810,514,59,126.75682768509247,37.49931011795238,0.0,0.0,13.89,13.307693125322798,0.0,2,,,,,,,477643149_0101_02_0,,,,,,,1,2,2,2,1.0
1660075790,bus_1660075200_1660075740_5,20220810,509,50,126.75601116629907,37.49640337673455,0.0,0.0,19.44,13.2613210266919,0.0,2,,,,,,,477643154_02020202_01_0,,,,,,,1,2,2,2,1.0
1660076099,bus_1660075200_1660075740_5,20220810,514,59,126.75689554324914,37.49956574843623,0.0,0.0,13.89,13.307693125322745,0.0,2,SN20220622162449J,201305,89.26,,SN20220622162449J_201305,477643149_0101_02,477643149_0101_02_0,477643149_0101_02_0_001,,,,,,1,1,2,2,1.0
1660075800,bus_1660075200_1660075800_0,20220810,510,0,126.75783894784128,37.49772760710167,0.0,0.0,13.89,190.6605535604766,0.0,2,,,,,,,477654134_02_0,,,,,,,1,2,2,2,1.0
1660076099,bus_1660075200_1660075800_0,20220810,514,59,126.75686161417076,37.499437933396464,0.0,0.0,13.89,13.307693125322798,0.0,2,,,,,,,477643149_0101_02_0,,,,,,,1,2,2,2,1.0
1660075812,bus_1660075200_1660075800_1,20220810,510,12,126.76356592591812,37.50453375292449,0.0,0.0,16.67,108.71649511406784,0.0,2,,,,,,,477706260_02_02_0,,,,,,,1,2,2,2,1.0
1660076099,bus_1660075200_1660075800_1,20220810,514,59,126.76401526845586,37.50467786672929,0.0,0.0,16.67,287.106671385546,0.0,2,204809,204820,62.39,,204809_204820,:SN20220622174112A_0,:SN20220622174112A_0_4,:SN20220622174112A_0_4_001,,,,,,1,1,2,2,1.0
1660075824,bus_1660075200_1660075800_2,20220810,510,24,126.77146049307947,37.50381581457602,0.0,0.0,16.67,281.7245376674481,0.0,2,,,,,,,477706931_01_02_0,,,,,,,1,2,2,2,1.0
1660076099,bus_1660075200_1660075800_2,20220810,514,59,126.76971754753504,37.503998307293415,0.0,0.0,16.67,280.9028645132309,0.0,2,SN20220622145059F,204822,46.66,,SN20220622145059F_204822,477714892_01,477714892_01_2,477714892_01_2_007,,,,,,1,1,2,2,1.0
1660075836,bus_1660075200_1660075800_3,20220810,510,36,126.76796574669326,37.49748302864944,0.0,0.0,13.89,19.67956378237761,0.0,2,,,,,,,477649588_0101_02_0,,,,,,,1,2,2,2,1.0
1660076099,bus_1660075200_1660075800_3,20220810,514,59,126.76853388334077,37.50048893331333,0.0,0.0,13.89,10.724126079514782,0.0,2,,,,,,,477649578_010101_02_1,,,,,,,1,2,2,2,1.0
1660075848,bus_1660075200_1660075800_4,20220810,510,48,126.75636331882444,37.50545464243329,0.0,0.0,16.67,43.00644889136405,0.0,2,,,,,,,477754785_01_01_0,,,,,,,1,2,2,2,1.0
1660076099,bus_1660075200_1660075800_4,20220810,514,59,126.7575076723906,37.50299742233806,0.0,0.0,13.89,193.06360950899816,0.0,2,cluster_204796_205202,204920,40.0,,cluster_204796_205202_204920,477744474_02,477744474_02_2,477744474_02_2_007,,,,,,1,1,2,2,1.0
